"","Speech_Id","Tone_Household","Tone_Firms","Tone_Banks","Tone_Government"
"5328","Robert P. Forrestal1991-12-16",NA,NA,-0.333333333333333,NA
"5329","Robert P. Forrestal1992-01-06",1,-1,NA,1
"5330","Robert P. Forrestal1992-01-08",1,NA,1,NA
"5331","Robert P. Forrestal1992-01-22",0,NA,0,NA
"5332","Robert P. Forrestal1992-01-28",NA,NA,NA,0
"5333","Robert P. Forrestal1992-02-18",1,0,1,NA
"5334","Robert P. Forrestal1992-02-25",1,0,NA,1
"5335","Robert P. Forrestal1992-02-26",1,0,NA,1
"5336","Robert P. Forrestal1992-02-28",NA,NA,0.5,0
"5337","Robert P. Forrestal1992-03-04",NA,0,0.333333333333333,0.333333333333333
"5338","Robert P. Forrestal1992-03-26",NA,NA,NA,NA
"5339","Robert P. Forrestal1992-03-26",NA,NA,NA,NA
"5340","Robert P. Forrestal1992-04-21",1,0.333333333333333,NA,0
"5341","Robert P. Forrestal1992-04-29",NA,NA,0,NA
"5342","Robert P. Forrestal1992-05-12",-1,NA,NA,NA
"5343","Robert P. Forrestal1992-05-22",NA,NA,0.333333333333333,NA
"5344","Robert P. Forrestal1992-05-27",0,NA,NA,NA
"5345","Robert P. Forrestal1992-06-06",NA,NA,-0.619047619047619,NA
"5346","Robert P. Forrestal1992-07-08",NA,NA,NA,0
"5347","Robert P. Forrestal1992-07-13",1,1,NA,1
"5348","Robert P. Forrestal1992-07-21",1,1,NA,0
"5349","Robert P. Forrestal1992-08-14",NA,NA,NA,1
"5350","Robert P. Forrestal1992-09-15",1,NA,NA,0
"5351","Robert P. Forrestal1992-09-21",NA,NA,0.333333333333333,NA
"5352","Robert P. Forrestal1992-09-22",NA,NA,NA,NA
"5353","Robert P. Forrestal1992-09-25",NA,NA,0.5,NA
"5354","Robert P. Forrestal1992-10-17",NA,NA,NA,-1
"5355","Robert P. Forrestal1992-10-29",1,NA,1,1
"5356","Robert P. Forrestal1992-11-04",1,NA,NA,1
"5357","Robert P. Forrestal1993-01-04",-0.5,0.333333333333333,NA,-1
"5358","Robert P. Forrestal1993-01-05",0.2,0.333333333333333,NA,-1
"5359","Robert P. Forrestal1993-01-11",0.6,NA,NA,NA
"5360","Robert P. Forrestal1993-01-12",0.2,0.333333333333333,NA,-1
"5361","Robert P. Forrestal1993-01-19",0.2,1,NA,-1
"5362","Robert P. Forrestal1993-01-26",0.2,0.333333333333333,NA,-1
"5363","Robert P. Forrestal1993-02-05",NA,NA,NA,NA
"5364","Robert P. Forrestal1993-02-12",NA,NA,NA,NA
"5365","Robert P. Forrestal1993-02-19",1,NA,-1,NA
"5366","Robert P. Forrestal1993-02-23",0.2,0.333333333333333,NA,NA
"5367","Robert P. Forrestal1993-03-10",1,NA,NA,0
"5368","Robert P. Forrestal1993-03-30",0.5,1,NA,NA
"5369","Robert P. Forrestal1993-04-01",NA,NA,NA,NA
"5370","Robert P. Forrestal1993-04-13",1,-1,NA,NA
"5371","Robert P. Forrestal1993-05-05",1,NA,NA,NA
"5372","Robert P. Forrestal1993-06-01",NA,NA,1,NA
"5373","Robert P. Forrestal1993-06-07",0.333333333333333,1,NA,NA
"5374","Robert P. Forrestal1993-06-18",0.333333333333333,1,NA,-1
"5375","Robert P. Forrestal1993-06-24",0.333333333333333,1,NA,NA
"5376","Robert P. Forrestal1993-06-29",0.333333333333333,1,NA,1
"5377","Robert P. Forrestal1993-08-06",NA,NA,NA,NA
"5378","Robert P. Forrestal1993-08-10",0.333333333333333,1,NA,NA
"5379","Robert P. Forrestal1993-08-30",0,1,NA,NA
"5380","Robert P. Forrestal1993-09-13",0,1,NA,NA
"5381","Robert P. Forrestal1993-10-06",0,1,NA,-1
"5382","Robert P. Forrestal1993-10-19",NA,1,NA,NA
"5383","Robert P. Forrestal1993-11-08",0,1,NA,NA
"5384","Robert P. Forrestal1994-01-19",NA,NA,0,NA
"5385","Robert P. Forrestal1994-01-24",1,0,NA,NA
"5386","Robert P. Forrestal1994-01-25",1,0,NA,NA
"5387","Robert P. Forrestal1994-02-07",1,-1,NA,0.6
"5388","Robert P. Forrestal1994-02-08",1,0,NA,0.5
"5389","Robert P. Forrestal1994-03-23",NA,NA,-0.333333333333333,NA
"5390","Robert P. Forrestal1994-03-29",1,NA,-1,NA
"5391","Robert P. Forrestal1994-04-11",0.6,0,NA,0.5
"5392","Robert P. Forrestal1994-04-28",NA,NA,NA,NA
"5393","Robert P. Forrestal1994-05-02",0.5,-1,-0.555555555555556,0.5
"5394","Robert P. Forrestal1994-05-05",0.5,-1,-0.75,0.5
"5395","Robert P. Forrestal1994-05-19",0.333333333333333,0,NA,0.5
"5396","Robert P. Forrestal1994-05-26",0.333333333333333,0,NA,0.5
"5397","Robert P. Forrestal1994-05-31",NA,NA,NA,NA
"5398","Robert P. Forrestal1994-06-01",0.5,0,NA,0.2
"5399","Robert P. Forrestal1994-06-29",0.333333333333333,-1,NA,0.6
"5400","Robert P. Forrestal1994-07-22",0.5,NA,NA,0.5
"5401","Robert P. Forrestal1994-08-08",NA,NA,0,NA
"5402","Robert P. Forrestal1994-09-05",NA,NA,0.142857142857143,NA
"5403","Robert P. Forrestal1994-09-14",1,1,NA,0.2
"5404","Robert P. Forrestal1994-09-19",0.5,1,NA,0.2
"5405","Robert P. Forrestal1994-09-20",NA,NA,NA,NA
"5406","Robert P. Forrestal1994-09-22",NA,NA,NA,NA
"5407","Robert P. Forrestal1994-10-05",0.2,1,NA,0.2
"5408","Robert P. Forrestal1994-10-07",0.5,1,NA,0.2
"5409","Robert P. Forrestal1994-10-28",NA,NA,-0.125,NA
"5410","Robert P. Forrestal1994-11-10",NA,1,0.777777777777778,NA
"5411","Robert P. Forrestal1994-11-17",-1,NA,0.5,NA
"5412","Robert P. Forrestal1995-01-18",NA,1,-1,NA
"5413","Robert P. Forrestal1995-01-24",NA,1,NA,-1
"5414","Robert P. Forrestal1995-02-06",NA,NA,NA,NA
"5415","Robert P. Forrestal1995-02-07",1,1,NA,-1
"5416","Robert P. Forrestal1995-02-14",1,1,NA,-1
"5417","Robert P. Forrestal1995-02-16",-1,NA,-0.333333333333333,NA
"5418","Robert P. Forrestal1995-02-17",1,1,NA,-1
"5419","Robert P. Forrestal1995-02-22",-1,NA,-1,NA
"5420","Robert P. Forrestal1995-03-02",NA,NA,1,-1
"5421","Robert P. Forrestal1995-03-22",NA,1,NA,-1
"5422","Robert P. Forrestal1995-04-04",NA,NA,-1,NA
"5423","Robert P. Forrestal1995-04-10",1,1,1,-1
"5424","Robert P. Forrestal1995-04-24",NA,NA,NA,NA
"5425","Robert P. Forrestal1995-06-14",1,1,0,-1
"5426","Robert P. Forrestal1995-06-19",1,1,NA,-1
"5427","Robert P. Forrestal1995-06-28",1,1,NA,0.333333333333333
"5428","Robert P. Forrestal1995-06-30",1,NA,1,1
"5429","Robert P. Forrestal1995-07-24",1,1,NA,0
"5430","Robert P. Forrestal1995-08-10",1,1,NA,0
"5431","Robert P. Forrestal1995-09-07",NA,1,NA,0.333333333333333
"5432","Robert P. Forrestal1995-09-15",-1,NA,-0.6,NA
"5433","Robert P. Forrestal1995-10-23",NA,NA,-0.333333333333333,NA
"5434","Robert P. Forrestal1995-12-14",NA,NA,1,NA
"5435","Robert P. Forrestal1995-12-19",1,NA,NA,NA
"5436","Sandra Pianalto2003-04-09",NA,1,1,NA
"5437","Sandra Pianalto2003-05-10",NA,NA,NA,NA
"5438","Sandra Pianalto2003-11-20",1,NA,NA,NA
"5439","Sandra Pianalto2004-01-13",-1,1,NA,NA
"5440","Sandra Pianalto2004-06-11",NA,1,-1,NA
"5441","Sandra Pianalto2004-09-10",1,1,NA,NA
"5442","Sandra Pianalto2004-10-07",-0.2,1,NA,NA
"5443","Sandra Pianalto2004-11-17",NA,NA,NA,NA
"5444","Sandra Pianalto2004-11-19",NA,NA,NA,NA
"5445","Sandra Pianalto2005-01-18",NA,0,NA,NA
"5446","Sandra Pianalto2005-02-21",NA,NA,NA,NA
"5447","Sandra Pianalto2005-04-19",NA,NA,NA,NA
"5448","Sandra Pianalto2005-04-21",NA,-1,NA,-1
"5449","Sandra Pianalto2005-05-15",NA,NA,NA,NA
"5450","Sandra Pianalto2005-06-16",0,1,NA,NA
"5451","Sandra Pianalto2005-07-13",NA,1,NA,NA
"5452","Sandra Pianalto2005-10-05",NA,NA,NA,NA
"5453","Sandra Pianalto2005-10-19",NA,NA,NA,NA
"5454","Sandra Pianalto2006-01-10",0.2,NA,NA,NA
"5455","Sandra Pianalto2006-02-13",NA,0,NA,NA
"5456","Sandra Pianalto2006-02-16",-1,NA,NA,NA
"5457","Sandra Pianalto2006-05-13",NA,NA,NA,NA
"5458","Sandra Pianalto2006-06-12",NA,1,NA,NA
"5459","Sandra Pianalto2006-06-22",1,NA,-1,NA
"5460","Sandra Pianalto2006-09-08",-1,NA,NA,NA
"5461","Sandra Pianalto2006-10-05",NA,NA,NA,NA
"5462","Sandra Pianalto2006-11-06",1,1,NA,NA
"5463","Sandra Pianalto2006-11-17",NA,NA,NA,NA
"5464","Sandra Pianalto2007-02-09",1,-1,-1,NA
"5465","Sandra Pianalto2007-03-27",0.333333333333333,NA,1,NA
"5466","Sandra Pianalto2007-05-20",NA,NA,NA,NA
"5467","Sandra Pianalto2007-06-11",NA,NA,0.5,NA
"5468","Sandra Pianalto2007-06-22",NA,NA,NA,NA
"5469","Sandra Pianalto2007-10-18",0,1,-1,NA
"5470","Sandra Pianalto2008-01-17",-1,NA,-1,NA
"5471","Sandra Pianalto2008-02-08",0,NA,NA,NA
"5472","Sandra Pianalto2008-03-05",NA,NA,NA,NA
"5473","Sandra Pianalto2008-03-27",NA,NA,NA,NA
"5474","Sandra Pianalto2008-05-13",NA,NA,NA,NA
"5475","Sandra Pianalto2008-11-14",NA,NA,NA,NA
"5476","Sandra Pianalto2009-02-18",NA,NA,NA,NA
"5477","Sandra Pianalto2009-03-25",NA,NA,NA,NA
"5478","Sandra Pianalto2009-04-01",NA,NA,1,NA
"5479","Sandra Pianalto2009-06-04",NA,NA,NA,NA
"5480","Sandra Pianalto2009-10-01",NA,NA,NA,NA
"5481","Sandra Pianalto2009-11-17",NA,NA,NA,NA
"5482","Sandra Pianalto2010-02-25",NA,1,NA,NA
"5483","Sandra Pianalto2010-03-25",-1,NA,-1,NA
"5484","Sandra Pianalto2010-04-14",NA,NA,-1,NA
"5485","Sandra Pianalto2010-05-18",1,NA,-1,1
"5486","Sandra Pianalto2010-05-23",NA,NA,NA,NA
"5487","Sandra Pianalto2010-09-02",NA,NA,NA,NA
"5488","Sandra Pianalto2010-09-11",NA,NA,0,NA
"5489","Sandra Pianalto2010-09-30",1,NA,NA,NA
"5490","Sandra Pianalto2010-11-18",-1,NA,-1,NA
"5491","Sandra Pianalto2010-12-02",-0.333333333333333,NA,NA,NA
"5492","Sandra Pianalto2011-02-15",-0.2,NA,NA,NA
"5493","Sandra Pianalto2011-03-22",NA,NA,NA,NA
"5494","Sandra Pianalto2011-03-31",0,NA,NA,NA
"5495","Sandra Pianalto2011-04-07",-0.5,-1,NA,NA
"5496","Sandra Pianalto2011-05-11",1,NA,NA,NA
"5497","Sandra Pianalto2011-06-01",-1,NA,NA,NA
"5498","Sandra Pianalto2011-08-19",-0.333333333333333,0.666666666666667,-1,NA
"5499","Sandra Pianalto2011-10-20",-0.6,1,NA,NA
"5500","Sandra Pianalto2011-11-17",0.25,1,NA,NA
"5501","Sandra Pianalto2012-01-10",-0.5,1,NA,NA
"5502","Sandra Pianalto2012-02-10",NA,NA,NA,NA
"5503","Sandra Pianalto2012-02-28",-1,NA,NA,NA
"5504","Sandra Pianalto2012-03-01",-1,1,NA,NA
"5505","Sandra Pianalto2012-04-02",1,1,NA,NA
"5506","Sandra Pianalto2012-04-16",1,NA,-0.333333333333333,NA
"5507","Sandra Pianalto2012-05-31",0.5,NA,NA,NA
"5508","Sandra Pianalto2012-06-28",1,1,NA,NA
"5509","Sandra Pianalto2012-07-17",1,NA,NA,NA
"5510","Sandra Pianalto2012-08-27",1,NA,1,NA
"5511","Sandra Pianalto2012-09-20",-1,NA,NA,NA
"5512","Sandra Pianalto2012-10-22",NA,NA,NA,NA
"5513","Sandra Pianalto2013-02-15",0.2,1,-1,NA
"5514","Sandra Pianalto2013-03-27",1,NA,-1,1
"5515","Sandra Pianalto2013-04-08",1,NA,-1,NA
"5516","Sandra Pianalto2013-05-05",NA,NA,-1,NA
"5517","Sandra Pianalto2013-05-31",NA,-1,0,NA
"5518","Sandra Pianalto2013-08-07",0.333333333333333,NA,NA,NA
"5519","Sandra Pianalto2013-09-19",NA,NA,NA,NA
"5520","Sandra Pianalto2013-09-24",NA,NA,NA,NA
"5521","Sandra Pianalto2013-09-26",NA,NA,NA,NA
"5522","Sandra Pianalto2013-10-08",1,NA,NA,-1
"5523","Sandra Pianalto2013-11-06",0.333333333333333,NA,NA,NA
"5524","Sandra Pianalto2014-02-26",1,NA,1,NA
"5525","Sandra Pianalto2014-03-27",0.666666666666667,NA,-1,1
"5526","Theodore H. Roberts1983-05-17",NA,NA,1,NA
"5527","Theodore H. Roberts1983-05-26",1,NA,1,NA
"5528","Theodore H. Roberts1983-06-06",NA,NA,NA,NA
"5529","Theodore H. Roberts1983-10-19",1,NA,-0.333333333333333,NA
"5530","Theodore H. Roberts1983-10-20",NA,NA,-1,-1
"5531","Theodore H. Roberts1983-11-03",NA,NA,0,NA
"5532","Theodore H. Roberts1983-11-16",1,NA,NA,NA
"5533","Theodore H. Roberts1984-04-17",NA,NA,1,NA
"5534","Thomas C. Melzer1985-07-25",NA,NA,-0.333333333333333,NA
"5535","Thomas C. Melzer1985-09-10",-1,NA,0,-1
"5536","Thomas C. Melzer1985-09-20",1,NA,-1,-1
"5537","Thomas C. Melzer1985-10-14",1,NA,-1,-1
"5538","Thomas C. Melzer1985-10-26",NA,NA,NA,NA
"5539","Thomas C. Melzer1985-11-07",1,NA,-1,-1
"5540","Thomas C. Melzer1985-11-15",NA,1,1,-1
"5541","Thomas C. Melzer1985-11-19",0,NA,NA,1
"5542","Thomas C. Melzer1985-12-03",NA,1,1,NA
"5543","Thomas C. Melzer1986-01-08",NA,NA,NA,NA
"5544","Thomas C. Melzer1986-03-11",NA,NA,NA,NA
"5545","Thomas C. Melzer1986-04-22",NA,1,1,NA
"5546","Thomas C. Melzer1986-05-05",NA,NA,-1,NA
"5547","Thomas C. Melzer1986-05-22",1,NA,NA,NA
"5548","Thomas C. Melzer1986-10-09",NA,1,NA,NA
"5549","Thomas C. Melzer1986-10-22",NA,NA,NA,NA
"5550","Thomas C. Melzer1987-02-17",NA,NA,-1,NA
"5551","Thomas C. Melzer1987-03-18",NA,1,NA,-1
"5552","Thomas C. Melzer1987-04-01",NA,NA,1,NA
"5553","Thomas C. Melzer1987-08-11",NA,NA,NA,NA
"5554","Thomas C. Melzer1987-10-15",NA,NA,1,NA
"5555","Thomas C. Melzer1987-11-10",NA,NA,-1,NA
"5556","Thomas C. Melzer1988-01-13",-1,-1,NA,0
"5557","Thomas C. Melzer1988-01-20",-1,-1,NA,0
"5558","Thomas C. Melzer1988-02-18",NA,NA,NA,NA
"5559","Thomas C. Melzer1988-03-02",1,NA,NA,-1
"5560","Thomas C. Melzer1988-03-07",NA,NA,-1,NA
"5561","Thomas C. Melzer1988-04-07",1,NA,NA,-1
"5562","Thomas C. Melzer1988-05-16",NA,NA,NA,NA
"5563","Thomas C. Melzer1988-05-19",NA,NA,NA,NA
"5564","Thomas C. Melzer1988-09-06",NA,NA,NA,-1
"5565","Thomas C. Melzer1988-09-14",1,NA,NA,-1
"5566","Thomas C. Melzer1988-10-04",NA,NA,NA,-1
"5567","Thomas C. Melzer1988-12-06",NA,NA,-1,-0.777777777777778
"5568","Thomas C. Melzer1989-01-05",1,-1,NA,NA
"5569","Thomas C. Melzer1989-02-23",NA,NA,-1,-0.777777777777778
"5570","Thomas C. Melzer1989-04-26",NA,-1,NA,NA
"5571","Thomas C. Melzer1989-05-18",NA,NA,NA,NA
"5572","Thomas C. Melzer1989-05-23",NA,NA,NA,0
"5573","Thomas C. Melzer1989-09-07",NA,NA,NA,NA
"5574","Thomas C. Melzer1989-09-20",NA,NA,NA,NA
"5575","Thomas C. Melzer1989-11-08",NA,NA,NA,NA
"5576","Thomas C. Melzer1989-12-05",NA,NA,NA,NA
"5577","Thomas C. Melzer1990-04-23",NA,NA,NA,NA
"5578","Thomas C. Melzer1990-06-07",NA,1,1,NA
"5579","Thomas C. Melzer1990-06-27",NA,NA,-1,NA
"5580","Thomas C. Melzer1990-09-25",NA,1,1,NA
"5581","Thomas C. Melzer1990-10-29",NA,NA,-1,NA
"5582","Thomas C. Melzer1990-11-29",NA,NA,NA,NA
"5583","Thomas C. Melzer1990-12-12",-1,NA,NA,1
"5584","Thomas C. Melzer1990-12-12",-1,NA,NA,NA
"5585","Thomas C. Melzer1991-01-03",NA,1,1,NA
"5586","Thomas C. Melzer1991-03-20",NA,NA,NA,NA
"5587","Thomas C. Melzer1991-05-13",NA,NA,0,NA
"5588","Thomas C. Melzer1991-05-21",-1,NA,NA,NA
"5589","Thomas C. Melzer1991-09-04",NA,1,1,NA
"5590","Thomas C. Melzer1991-10-09",NA,NA,NA,NA
"5591","Thomas C. Melzer1992-01-21",1,NA,NA,NA
"5592","Thomas C. Melzer1992-05-28",NA,1,NA,NA
"5593","Thomas C. Melzer1992-06-04",1,NA,NA,1
"5594","Thomas C. Melzer1992-12-04",NA,NA,0,1
"5595","Thomas C. Melzer1993-01-19",1,NA,NA,NA
"5596","Thomas C. Melzer1993-03-10",0.5,1,NA,1
"5597","Thomas C. Melzer1993-05-26",1,1,-1,1
"5598","Thomas C. Melzer1993-08-04",NA,NA,0,1
"5599","Thomas C. Melzer1993-10-19",NA,NA,-1,NA
"5600","Thomas C. Melzer1993-10-29",NA,NA,-0.333333333333333,NA
"5601","Thomas C. Melzer1994-01-24",NA,NA,NA,NA
"5602","Thomas C. Melzer1994-02-22",-1,NA,NA,NA
"5603","Thomas C. Melzer1994-04-09",-1,1,NA,NA
"5604","Thomas C. Melzer1994-05-20",NA,NA,-1,NA
"5605","Thomas C. Melzer1994-06-17",-0.333333333333333,NA,-1,NA
"5606","Thomas C. Melzer1994-10-26",-1,1,NA,NA
"5607","Thomas C. Melzer1994-11-17",-1,1,NA,NA
"5608","Thomas C. Melzer1994-11-29",-1,NA,NA,NA
"5609","Thomas C. Melzer1995-01-11",-1,1,NA,NA
"5610","Thomas C. Melzer1995-03-01",-1,1,NA,NA
"5611","Thomas C. Melzer1995-03-07",NA,NA,1,NA
"5612","Thomas C. Melzer1995-03-15",1,NA,1,NA
"5613","Thomas C. Melzer1995-10-16",1,1,0.2,NA
"5614","Thomas C. Melzer1995-10-31",NA,1,NA,-0.333333333333333
"5615","Thomas C. Melzer1995-12-12",0,NA,NA,NA
"5616","Thomas C. Melzer1996-03-08",1,NA,NA,NA
"5617","Thomas C. Melzer1996-03-29",NA,NA,NA,NA
"5618","Thomas C. Melzer1996-04-16",NA,NA,1,NA
"5619","Thomas C. Melzer1996-04-30",-0.2,1,NA,NA
"5620","Thomas C. Melzer1996-06-27",NA,NA,NA,NA
"5621","Thomas C. Melzer1996-08-14",-1,-1,NA,NA
"5622","Thomas C. Melzer1996-09-19",NA,NA,1,NA
"5623","Thomas C. Melzer1996-10-03",-1,NA,NA,-1
"5624","Thomas C. Melzer1996-10-30",0,1,-1,NA
"5625","Thomas C. Melzer1997-01-24",1,NA,1,NA
"5626","Thomas C. Melzer1997-02-27",0,1,-1,NA
"5627","Thomas C. Melzer1997-04-25",NA,NA,NA,NA
"5628","Thomas C. Melzer1997-06-04",-0.5,NA,NA,NA
"5629","Thomas C. Melzer1997-10-07",-1,NA,NA,NA
"5630","Thomas C. Melzer1997-10-28",1,NA,NA,NA
"5631","Thomas C. Melzer1998-01-21",1,NA,1,NA
"5632","W. Lee Hoskins1988-01-26",NA,NA,1,NA
"5633","W. Lee Hoskins1988-02-19",NA,-1,-1,NA
"5634","W. Lee Hoskins1988-02-24",1,NA,NA,NA
"5635","W. Lee Hoskins1988-04-05",NA,NA,-0.5,NA
"5636","W. Lee Hoskins1988-04-15",NA,NA,NA,NA
"5637","W. Lee Hoskins1988-04-28",NA,NA,1,-1
"5638","W. Lee Hoskins1988-05-23",-1,NA,-1,NA
"5639","W. Lee Hoskins1988-11-16",NA,NA,NA,NA
"5640","W. Lee Hoskins1988-12-07",NA,1,NA,NA
"5641","W. Lee Hoskins1988-12-09",1,NA,-1,NA
"5642","W. Lee Hoskins1989-01-06",NA,NA,-0.333333333333333,NA
"5643","W. Lee Hoskins1989-01-19",NA,NA,-1,-1
"5644","W. Lee Hoskins1989-01-26",NA,NA,NA,NA
"5645","W. Lee Hoskins1989-04-01",-1,1,NA,NA
"5646","W. Lee Hoskins1989-04-14",NA,1,NA,NA
"5647","W. Lee Hoskins1989-04-25",NA,NA,-1,NA
"5648","W. Lee Hoskins1989-05-23",NA,NA,1,NA
"5649","W. Lee Hoskins1989-05-24",NA,NA,-1,NA
"5650","W. Lee Hoskins1989-08-29",NA,NA,NA,NA
"5651","W. Lee Hoskins1989-09-19",NA,-1,NA,NA
"5652","W. Lee Hoskins1989-10-27",NA,-1,NA,NA
"5653","W. Lee Hoskins1990-01-30",-1,NA,NA,1
"5654","W. Lee Hoskins1990-02-23",NA,NA,NA,NA
"5655","W. Lee Hoskins1990-02-26",NA,NA,-0.333333333333333,NA
"5656","W. Lee Hoskins1990-03-01",NA,NA,1,NA
"5657","W. Lee Hoskins1990-03-05",0.333333333333333,NA,1,0.5
"5658","W. Lee Hoskins1990-04-03",NA,NA,NA,NA
"5659","W. Lee Hoskins1990-04-17",NA,NA,NA,NA
"5660","W. Lee Hoskins1990-04-19",NA,NA,NA,NA
"5661","W. Lee Hoskins1990-04-26",NA,NA,-1,NA
"5662","W. Lee Hoskins1990-05-01",NA,NA,NA,NA
"5663","W. Lee Hoskins1990-05-25",1,NA,NA,NA
"5664","W. Lee Hoskins1990-06-07",NA,NA,0,NA
"5665","W. Lee Hoskins1990-09-04",1,NA,-1,NA
"5666","W. Lee Hoskins1990-09-28",NA,NA,NA,NA
"5667","W. Lee Hoskins1990-11-07",NA,NA,NA,NA
"5668","W. Lee Hoskins1991-01-07",NA,1,NA,1
"5669","W. Lee Hoskins1991-01-14",1,-1,NA,NA
"5670","W. Lee Hoskins1991-01-17",1,-1,NA,NA
"5671","W. Lee Hoskins1991-02-07",NA,NA,-0.5,NA
"5672","W. Lee Hoskins1991-02-14",-1,-1,NA,NA
"5673","W. Lee Hoskins1991-04-09",NA,NA,-1,NA
"5674","W. Lee Hoskins1991-05-03",NA,NA,-1,NA
"5675","W. Lee Hoskins1991-06-18",NA,NA,-0.5,NA
"5676","W. Lee Hoskins1991-09-10",NA,NA,1,0
"5677","W. Lee Hoskins1991-09-11",NA,NA,1,0
"5678","Raphael Bostic2017-11-14",1,NA,NA,NA
"5679","Raphael Bostic2017-10-12",1,1,NA,NA
"5680","Raphael Bostic2017-10-06",1,NA,NA,NA
"5681","Raphael Bostic2017-09-26",0.333333333333333,NA,NA,NA
"5682","Raphael Bostic2018-12-06",0.8,NA,NA,-1
"5683","Raphael Bostic2018-11-15",0.666666666666667,NA,NA,NA
"5684","Raphael Bostic2018-10-23",-1,-1,NA,NA
"5685","Raphael Bostic2018-10-05",NA,NA,NA,NA
"5686","Raphael Bostic2018-09-13",1,NA,NA,NA
"5687","Raphael Bostic2018-06-18",1,1,NA,NA
"5688","Raphael Bostic2018-05-21",1,NA,NA,NA
"5689","Raphael Bostic2018-05-09",0.333333333333333,0,NA,NA
"5690","Raphael Bostic2018-04-05",NA,NA,NA,NA
"5691","Raphael Bostic2018-03-23",1,NA,NA,-1
"5692","Raphael Bostic2018-01-08",1,NA,NA,NA
"5693","Raphael Bostic2019-11-07",1,1,NA,NA
"5694","Raphael Bostic2019-07-11",1,NA,NA,NA
"5695","Raphael Bostic2019-03-22",1,NA,-1,-1
"5696","Raphael Bostic2019-02-15",NA,NA,NA,NA
"5697","Raphael Bostic2019-01-09",1,0.333333333333333,NA,NA
"5698","Raphael Bostic2020-10-19",0,NA,NA,NA
"5699","Raphael Bostic2020-09-18",NA,NA,NA,NA
"5700","Raphael Bostic2021-10-12",NA,-1,NA,NA
"5701","Raphael Bostic2021-08-11",0.333333333333333,1,NA,NA
"5702","Raphael Bostic2021-05-08",NA,NA,NA,NA
"5703","Raphael Bostic2021-05-06",1,NA,NA,NA
"5704","Raphael Bostic2021-03-25",0.333333333333333,NA,NA,NA
"5705","Tom Barkin2022-01-13",1,0,NA,NA
"5706","Tom Barkin2021-10-21",1,-1,NA,NA
"5707","Tom Barkin2021-10-19",1,NA,NA,NA
"5708","Tom Barkin2021-10-14",NA,NA,NA,NA
"5709","Tom Barkin2021-09-29",1,NA,NA,NA
"5710","Tom Barkin2021-09-10",NA,-1,NA,NA
"5711","Tom Barkin2021-09-02",1,NA,NA,NA
"5712","Tom Barkin2021-07-13",1,-1,NA,NA
"5713","Tom Barkin2021-07-06",NA,NA,1,NA
"5714","Tom Barkin2021-06-30",0,NA,NA,NA
"5715","Tom Barkin2021-06-30",NA,NA,NA,NA
"5716","Tom Barkin2021-06-29",NA,NA,NA,NA
"5717","Tom Barkin2021-06-22",1,NA,NA,NA
"5718","Tom Barkin2021-06-02",0.333333333333333,NA,NA,NA
"5719","Tom Barkin2021-05-26",NA,NA,NA,NA
"5720","Tom Barkin2021-04-16",NA,1,NA,NA
"5721","Tom Barkin2021-03-23",0.333333333333333,NA,NA,NA
"5722","Tom Barkin2021-03-21",0.333333333333333,NA,NA,-1
"5723","Tom Barkin2021-02-24",-1,NA,NA,NA
"5724","Tom Barkin2021-02-01",1,NA,NA,NA
"5725","Tom Barkin2021-01-14",NA,NA,NA,NA
"5726","Tom Barkin2020-11-10",-1,NA,NA,NA
"5727","Tom Barkin2020-10-21",NA,NA,NA,NA
"5728","Tom Barkin2020-10-15",-1,NA,1,NA
"5729","Tom Barkin2020-10-13",NA,NA,NA,NA
"5730","Tom Barkin2020-09-24",-1,NA,1,NA
"5731","Tom Barkin2020-09-14",0.333333333333333,NA,NA,NA
"5732","Tom Barkin2020-08-24",NA,1,NA,NA
"5733","Tom Barkin2020-08-03",NA,NA,NA,NA
"5734","Tom Barkin2020-06-22",NA,NA,NA,NA
"5735","Tom Barkin2020-06-15",NA,NA,NA,NA
"5736","Tom Barkin2020-05-21",NA,NA,NA,NA
"5737","Tom Barkin2020-05-04",NA,-1,NA,NA
"5738","Tom Barkin2020-04-08",NA,NA,NA,NA
"5739","Tom Barkin2020-03-27",NA,NA,NA,NA
"5740","Tom Barkin2020-01-09",0.6,1,NA,NA
"5741","Tom Barkin2020-01-03",0.6,1,NA,NA
"5742","Tom Barkin2019-11-13",0.333333333333333,1,NA,NA
"5743","Tom Barkin2019-11-12",1,NA,NA,NA
"5744","Tom Barkin2019-11-05",0.333333333333333,1,NA,NA
"5745","Tom Barkin2019-10-02",1,NA,NA,NA
"5746","Tom Barkin2019-09-26",0.5,NA,0,1
"5747","Tom Barkin2019-08-28",1,NA,NA,NA
"5748","Tom Barkin2019-07-11",NA,1,NA,NA
"5749","Tom Barkin2019-06-03",NA,0.333333333333333,NA,NA
"5750","Tom Barkin2019-05-16",1,1,NA,NA
"5751","Tom Barkin2019-05-15",1,1,-1,NA
"5752","Tom Barkin2019-04-04",-1,-1,NA,-1
"5753","Tom Barkin2019-03-05",1,NA,NA,NA
"5754","Tom Barkin2019-01-10",1,-0.5,1,-1
"5755","Tom Barkin2019-01-04",1,-0.2,1,-1
"5756","Tom Barkin2018-10-03",0.666666666666667,0.5,NA,NA
